a_id,b_id,pair_strategy,pair_score,is_true_pair,is_same_group,a_group_id,b_group_id
113,1271,metadata_similarity,0.9991630356258272,0,0,26,14
114,1677,metadata_similarity,0.9992211994996002,0,0,30,26
115,175,metadata_similarity,0.9995659266485115,0,0,38,34
116,4251,metadata_similarity,0.99953885819258,0,0,38,47
117,1696,metadata_similarity,0.9983596214803385,0,0,34,38
118,1539,metadata_similarity,0.9999807316122974,0,0,1,13
119,4053,metadata_similarity,0.9999765005996224,0,0,36,38
120,4490,metadata_similarity,0.998834282173539,0,0,0,4
121,4306,metadata_similarity,0.9995799539583609,0,1,34,34
122,122,metadata_similarity,0.9999735249074087,1,1,45,45
123,2920,metadata_similarity,0.999002406257449,0,0,29,35
124,1274,metadata_similarity,0.9992725649905012,0,0,1,6
125,2336,metadata_similarity,0.9997749871331466,0,0,44,31
126,2851,metadata_similarity,0.9982253490603266,0,0,20,1
127,1715,metadata_similarity,0.9994457633348287,0,0,8,28
128,2206,metadata_similarity,0.9998465441236509,0,1,29,29
129,2677,metadata_similarity,0.9997475761861767,0,0,34,35
130,4654,metadata_similarity,0.9989994874974865,0,0,6,14
131,3726,metadata_similarity,0.9989566267567275,0,0,1,16
132,1948,metadata_similarity,0.9982956825134608,0,0,49,31
133,2885,metadata_similarity,0.9997293856144939,0,1,12,12
134,2335,metadata_similarity,0.9995533309529252,0,0,45,47
135,3741,metadata_similarity,0.9975626240107054,0,1,8,8
136,2647,metadata_similarity,0.9999615646618354,0,0,40,30
137,667,metadata_similarity,0.9999058858793866,0,0,22,12
138,3835,metadata_similarity,0.999800646392916,0,0,39,25
139,4924,metadata_similarity,0.9989226680224638,0,0,41,35
140,4493,metadata_similarity,0.9998071977816843,0,0,31,41
141,1236,metadata_similarity,0.9995405987516802,0,0,46,36
142,55,metadata_similarity,0.9987514874993542,0,0,10,13
143,2215,metadata_similarity,0.998783361095147,0,0,21,24
144,1893,metadata_similarity,0.9994873714619182,0,1,9,9
145,387,metadata_similarity,0.9986487692987281,0,0,37,20
146,3777,metadata_similarity,0.9998275267814764,0,0,43,42
147,4662,metadata_similarity,0.9958322262594882,0,1,11,11
148,748,metadata_similarity,0.9990315451362957,0,0,49,39
149,2376,metadata_similarity,0.9999609915218215,0,0,30,43
150,2977,metadata_similarity,0.9995828524462701,0,0,33,24
151,4538,metadata_similarity,0.9999909483387628,0,1,1,1
152,4709,metadata_similarity,0.9984875380925917,0,0,34,27
153,3859,metadata_similarity,0.9998003594912426,0,0,17,26
154,3155,metadata_similarity,0.9993077409461311,0,0,14,22
155,2694,metadata_similarity,0.9998341936687971,0,0,43,39
156,199,metadata_similarity,0.9986873675560284,0,0,6,0
157,3410,metadata_similarity,0.9986564385967577,0,0,31,21
158,2041,metadata_similarity,0.9996272007179157,0,0,23,30
159,2340,metadata_similarity,0.9998367800541736,0,0,16,19
160,179,metadata_similarity,0.9997443764973944,0,1,16,16
161,4846,metadata_similarity,0.9995224468445221,0,0,16,23
162,3355,metadata_similarity,0.9996398731786572,0,1,8,8
163,4828,metadata_similarity,0.9995813163460792,0,0,13,25
164,3194,metadata_similarity,0.9969115438665538,0,0,48,33
165,4217,metadata_similarity,0.9999279004463993,0,1,32,32
166,3818,metadata_similarity,0.9994047424139318,0,0,10,11
167,3856,metadata_similarity,0.9999742684632452,0,1,36,36
168,4657,metadata_similarity,0.9998304128937076,0,0,32,10
169,1835,metadata_similarity,0.99961666997714,0,0,19,37
170,4863,metadata_similarity,0.9999688161334394,0,0,20,2
171,2686,metadata_similarity,0.9999237858609947,0,0,23,38
172,1641,metadata_similarity,0.9997111939639783,0,0,27,18
173,2548,metadata_similarity,0.9993066445723708,0,0,22,25
174,591,metadata_similarity,0.9976782503425671,0,0,48,39
175,95,metadata_similarity,0.9992683801240174,0,0,34,38
176,300,metadata_similarity,0.9979882560877148,0,0,28,3
177,2162,metadata_similarity,0.9987158326847221,0,0,2,11
178,2733,metadata_similarity,0.9999011745580176,0,0,7,21
179,4326,metadata_similarity,0.9997544677113565,0,0,16,0
180,2184,metadata_similarity,0.999662253273508,0,0,0,4
181,2524,metadata_similarity,0.9959537925159403,0,0,48,32
182,1828,metadata_similarity,0.9994014955584795,0,1,0,0
183,183,metadata_similarity,0.9995935159549313,1,1,6,6
184,630,metadata_similarity,0.999701036828806,0,0,31,41
185,185,metadata_similarity,0.9992516852811324,1,1,49,49
186,165,metadata_similarity,0.9999552191621599,0,1,32,32
187,568,metadata_similarity,0.9998296040637319,0,0,49,44
188,3986,metadata_similarity,0.9993394740951987,0,0,47,36
189,1110,metadata_similarity,0.9997344000849969,0,0,24,9
190,3142,metadata_similarity,0.9957551738990251,0,1,46,46
191,3602,metadata_similarity,0.9998733779702611,0,1,44,44
192,3688,metadata_similarity,0.9980826993913865,0,0,31,32
193,2387,metadata_similarity,0.9999466263256578,0,0,7,5
194,1201,metadata_similarity,0.9995542561571431,0,0,14,18
195,2195,metadata_similarity,0.999977455564115,0,0,29,22
196,627,metadata_similarity,0.9995604755756657,0,0,44,33
197,1478,metadata_similarity,0.9995431167399141,0,0,45,23
198,4381,metadata_similarity,0.9992576300611671,0,0,3,12
199,1964,metadata_similarity,0.9998846144717858,0,0,0,19
200,2814,metadata_similarity,0.9997166721015075,0,0,13,6
201,3084,metadata_similarity,0.9998890781995247,0,0,39,37
202,3080,metadata_similarity,0.9996484721796826,0,0,4,0
203,3582,metadata_similarity,0.9995005035012453,0,1,3,3
204,3882,metadata_similarity,0.9992858135207179,0,0,25,8
205,2479,metadata_similarity,0.999446399801544,0,1,45,45
206,2107,metadata_similarity,0.9978961872834161,0,0,49,48
207,3475,metadata_similarity,0.9999398059872207,0,0,5,29
208,1406,metadata_similarity,0.9999622721476388,0,0,38,33
209,3150,metadata_similarity,0.9975790053640073,0,0,45,42
210,1229,metadata_similarity,0.9998698764308436,0,0,16,37
211,1476,metadata_similarity,0.9980478092845824,0,0,27,14
212,4638,metadata_similarity,0.9996722264907596,0,0,36,2
213,362,metadata_similarity,0.9998899766304272,0,0,39,16
214,4256,metadata_similarity,0.9963969410941684,0,1,8,8
215,1733,metadata_similarity,0.9991022096984847,0,1,46,46
216,364,metadata_similarity,0.9999979130634299,0,0,4,13
217,1287,metadata_similarity,0.9997643949429558,0,0,24,23
218,3134,metadata_similarity,0.9995124639525546,0,0,39,31
219,3898,metadata_similarity,0.9993936633395549,0,0,19,2
220,393,metadata_similarity,0.9987344077520643,0,0,35,29
221,4218,metadata_similarity,0.9976050939766541,0,0,31,32
222,2911,metadata_similarity,0.9999735613991454,0,0,3,23
223,3335,metadata_similarity,0.9992330617435166,0,0,7,22
224,4549,metadata_similarity,0.9992778252879357,0,0,19,15
225,1445,metadata_similarity,0.9999505379290375,0,0,45,33
226,226,metadata_similarity,0.9995254391524804,1,1,48,48
227,2093,metadata_similarity,0.999799411528678,0,0,44,1
228,1737,metadata_similarity,0.9991053010662965,0,0,17,10
229,2718,metadata_similarity,0.9989655458648211,0,0,19,22
230,1770,metadata_similarity,0.9994167836579149,0,0,30,28
231,4703,metadata_similarity,0.9993553386485192,0,0,34,36
232,2569,metadata_similarity,0.9999189853877622,0,0,10,12
233,3215,metadata_similarity,0.9999376622438853,0,0,5,4
234,3840,metadata_similarity,0.9995198110657855,0,0,27,37
235,1552,metadata_similarity,0.9997715780220064,0,0,11,2
236,347,metadata_similarity,0.9989863267291299,0,1,30,30
237,3273,metadata_similarity,0.9991752458176364,0,0,37,46
238,4686,metadata_similarity,0.9790736255539656,0,0,48,41
239,1458,metadata_similarity,0.9963608050577392,0,0,48,49
240,950,metadata_similarity,0.9996147816265407,0,0,15,16
241,2502,metadata_similarity,0.9893704620510774,0,0,4,1
242,1652,metadata_similarity,0.9999540013521983,0,0,33,23
243,4369,metadata_similarity,0.9993490187761682,0,0,18,16
244,3141,metadata_similarity,0.9992683275394284,0,1,39,39
245,245,metadata_similarity,0.9998357049786322,1,1,11,11
246,246,metadata_similarity,0.9997710267114456,1,1,22,22
247,2340,metadata_similarity,0.9999685214952798,0,0,15,19
248,248,metadata_similarity,0.9991609239305635,1,1,29,29
249,1277,metadata_similarity,0.9997368849419004,0,0,48,49
250,4279,metadata_similarity,0.9985482314831294,0,0,7,34
251,251,metadata_similarity,0.9985298057471549,1,1,31,31
252,2319,metadata_similarity,0.9985132507456621,0,0,30,39
253,3805,metadata_similarity,0.9988388138801181,0,1,43,43
254,4334,metadata_similarity,0.9996941895632078,0,1,37,37
255,281,metadata_similarity,0.9997284809189422,0,0,31,41
256,256,metadata_similarity,0.9984485607716314,1,1,43,43
257,2658,metadata_similarity,0.9997962035456083,0,1,39,39
258,1138,metadata_similarity,0.9998748372470357,0,0,10,18
259,259,metadata_similarity,0.9997287783586432,1,1,19,19
260,1125,metadata_similarity,0.998356743698846,0,0,38,44
261,2816,metadata_similarity,0.9999545733708463,0,0,41,47
262,2193,metadata_similarity,0.999054569303382,0,0,16,4
263,3396,metadata_similarity,0.9985547147122339,0,0,49,26
264,3351,metadata_similarity,0.9973406512460603,0,0,38,44
265,2803,metadata_similarity,0.9989584757747203,0,0,7,24
266,2979,metadata_similarity,0.9994265646727877,0,0,39,18
267,267,metadata_similarity,0.9999999107954499,1,1,30,30
268,360,metadata_similarity,0.9979090405383694,0,0,2,17
269,1814,metadata_similarity,0.9980952702521293,0,0,29,39
270,3847,metadata_similarity,0.9994596032439915,0,1,11,11
271,4706,metadata_similarity,0.99979302748169,0,0,35,16
272,3090,metadata_similarity,0.9999026842424981,0,0,17,18
273,1259,metadata_similarity,0.9942799566319289,0,0,37,46
274,2372,metadata_similarity,0.9998288897606695,0,0,45,38
275,275,metadata_similarity,0.9938548848135998,1,1,36,36
276,4353,metadata_similarity,0.9989022911236191,0,0,4,30
277,3293,metadata_similarity,0.9958966946023421,0,0,14,9
278,3456,metadata_similarity,0.9960720818137103,0,0,17,8
279,3250,metadata_similarity,0.9994052693093441,0,0,45,47
280,4256,metadata_similarity,0.9986677467610073,0,0,3,8
281,184,metadata_similarity,0.9954874197501349,0,0,41,31
282,2015,metadata_similarity,0.9940372427503947,0,0,29,4
283,2972,metadata_similarity,0.9987661670439031,0,1,49,49
284,402,metadata_similarity,0.9999727879040455,0,1,8,8
285,285,metadata_similarity,0.9976467592982129,1,1,17,17
286,1042,metadata_similarity,0.9991686967190305,0,0,9,3
287,152,metadata_similarity,0.9998889111141648,0,0,27,34
288,2840,metadata_similarity,0.9998300079611755,0,1,33,33
289,1674,metadata_similarity,0.9993106972513023,0,0,27,15
290,2060,metadata_similarity,0.9993735266857346,0,0,24,16
291,291,metadata_similarity,0.9989967109583381,1,1,46,46
292,1688,metadata_similarity,0.999990719101619,0,0,7,17
293,4916,metadata_similarity,0.9999838024927045,0,1,11,11
294,4955,metadata_similarity,0.9999578611340895,0,0,16,13
295,295,metadata_similarity,0.9995892049539645,1,1,15,15
296,2168,metadata_similarity,0.9980370603016434,0,0,29,43
297,2163,metadata_similarity,0.9999941395541098,0,0,24,20
298,3090,metadata_similarity,0.9989041257389073,0,0,17,18
299,3915,metadata_similarity,0.9981720793714658,0,1,12,12
300,3229,metadata_similarity,0.9990144563560637,0,0,3,28
301,4307,metadata_similarity,0.9992514885974522,0,0,47,41
302,1049,metadata_similarity,0.9985421533663886,0,0,35,34
303,303,metadata_similarity,0.9971524612002917,1,1,47,47
304,2346,metadata_similarity,0.9971863932659328,0,1,34,34
305,3967,metadata_similarity,0.9969845437852322,0,0,8,28
306,309,metadata_similarity,0.9969796443792218,0,1,6,6
307,3665,metadata_similarity,0.9990185584912116,0,1,40,40
308,1347,metadata_similarity,0.9998039953103185,0,1,18,18
309,124,metadata_similarity,0.999878157600809,0,0,6,1
310,2963,metadata_similarity,0.9990071180992534,0,0,2,3
311,2311,metadata_similarity,0.999495575035831,0,0,31,32
312,312,metadata_similarity,0.9995474639058511,1,1,31,31
313,2593,metadata_similarity,0.9940906672496898,0,0,14,17
314,679,metadata_similarity,0.9997581358665539,0,1,11,11
315,2056,metadata_similarity,0.9994355418969542,0,0,21,35
316,2809,metadata_similarity,0.9980609109272153,0,0,43,27
317,708,metadata_similarity,0.996631253880139,0,0,7,22
318,2805,metadata_similarity,0.9983142110450274,0,0,42,44
319,111,metadata_similarity,0.9996931499330017,0,0,23,38
320,1024,metadata_similarity,0.9996958701759735,0,0,23,3
321,1902,metadata_similarity,0.9989733992181391,0,0,15,20
322,4338,metadata_similarity,0.999685745095193,0,0,40,42
323,11,metadata_similarity,0.9996176281729531,0,0,1,2
324,4429,metadata_similarity,0.9996937224715127,0,0,19,47
325,4404,metadata_similarity,0.9977951982418384,0,0,5,8
326,4578,metadata_similarity,0.9999690812851725,0,0,43,49
327,3903,metadata_similarity,0.9987422692559038,0,0,34,47
328,974,metadata_similarity,0.9997145837996791,0,0,24,43
329,147,metadata_similarity,0.9973957518409566,0,1,11,11
330,2066,metadata_similarity,0.9997937412755689,0,0,35,36
331,3463,metadata_similarity,0.9992727234119099,0,0,47,45
332,2755,metadata_similarity,0.9983915048257418,0,0,15,39
333,3832,metadata_similarity,0.9988543765679986,0,0,24,19
334,1159,metadata_similarity,0.9989306448671047,0,1,12,12
335,4494,metadata_similarity,0.9976627014925544,0,0,0,13
336,720,metadata_similarity,0.9993188605395293,0,0,21,46
337,2897,metadata_similarity,0.9990409622797949,0,0,23,9
338,1061,metadata_similarity,0.9990858879784372,0,0,29,48
339,1921,metadata_similarity,0.9996952267710335,0,0,6,9
340,4648,metadata_similarity,0.9988618954666469,0,1,47,47
341,2341,metadata_similarity,0.9985882704270539,0,0,41,23
342,4625,metadata_similarity,0.9976902185715381,0,0,11,6
343,128,metadata_similarity,0.9995431924958333,0,0,4,29
344,2693,metadata_similarity,0.9998569699628569,0,0,25,40
345,4964,metadata_similarity,0.9997918259756547,0,0,19,36
346,2603,metadata_similarity,0.9990882582468413,0,0,26,38
347,4414,metadata_similarity,0.9999418941648771,0,0,30,22
348,1308,metadata_similarity,0.9992364777374515,0,0,35,39
349,1225,metadata_similarity,0.9998911436487209,0,1,46,46
350,4106,metadata_similarity,0.9998025926287157,0,0,32,10
351,169,metadata_similarity,0.996745840357709,0,0,20,19
352,2777,metadata_similarity,0.9994543707622685,0,0,3,30
353,205,metadata_similarity,0.9999069794259562,0,0,44,45
354,2336,metadata_similarity,0.9998961156675256,0,0,17,31
355,2748,metadata_similarity,0.9888752965212357,0,0,19,0
356,143,metadata_similarity,0.999843855553353,0,0,18,21
357,454,metadata_similarity,0.9998871259060497,0,0,7,23
358,1296,metadata_similarity,0.9994982851300467,0,0,24,23
359,3291,metadata_similarity,0.998526073719664,0,0,10,0
360,360,metadata_similarity,0.9992636973835695,1,1,17,17
361,1366,metadata_similarity,0.9991296199441849,0,0,11,36
362,2241,metadata_similarity,0.9994578366437102,0,0,16,20
363,2794,metadata_similarity,0.998608386680346,0,0,1,14
364,2513,metadata_similarity,0.9999988328725324,0,0,13,4
365,1546,metadata_similarity,0.9998414114586222,0,0,38,40
366,3285,metadata_similarity,0.9987835237203752,0,0,40,33
367,1720,metadata_similarity,0.9993176358962683,0,0,5,26
368,1694,metadata_similarity,0.9995369472248885,0,0,24,18
369,4867,metadata_similarity,0.9960882322317937,0,1,0,0
370,2859,metadata_similarity,0.9993290855057195,0,0,33,28
371,2974,metadata_similarity,0.999738606660436,0,0,18,16
372,893,metadata_similarity,0.9994323259873588,0,0,27,19
373,4594,metadata_similarity,0.9996669691564838,0,0,18,15
374,1303,metadata_similarity,0.9986850197015011,0,0,19,32
375,4375,metadata_similarity,0.9990996780409319,0,0,13,21
376,1020,metadata_similarity,0.9998618829257875,0,0,36,14
377,3023,metadata_similarity,0.9997852233502006,0,0,45,49
378,3165,metadata_similarity,0.9983461781245725,0,0,3,35
379,3239,metadata_similarity,0.9997986886820277,0,0,13,21
380,1662,metadata_similarity,0.9993648604711705,0,0,34,29
381,4053,metadata_similarity,0.9998608947854971,0,0,41,38
382,3337,metadata_similarity,0.9985146425744974,0,0,29,42
383,609,metadata_similarity,0.9989092250386488,0,1,33,33
384,256,metadata_similarity,0.9994898678344663,0,0,48,43
385,4629,metadata_similarity,0.9985987416068031,0,0,10,17
386,3718,metadata_similarity,0.9999107041187353,0,1,26,26
387,555,metadata_similarity,0.9997053225825282,0,0,20,32
388,1928,metadata_similarity,0.9984426813467212,0,1,34,34
389,307,metadata_similarity,0.9999690896186887,0,0,21,40
390,3016,metadata_similarity,0.9996908539648646,0,0,13,19
391,1977,metadata_similarity,0.9986350328942877,0,0,27,7
392,4973,metadata_similarity,0.9985920031703343,0,0,32,31
393,356,metadata_similarity,0.9971612054644492,0,0,29,18
394,4317,metadata_similarity,0.9965402853547186,0,0,33,26
395,721,metadata_similarity,0.9981868807939548,0,0,33,45
396,379,metadata_similarity,0.9960991988205842,0,0,27,13
397,4538,metadata_similarity,0.9996243736609953,0,0,19,1
398,398,metadata_similarity,0.998166779026153,1,1,36,36
399,4164,metadata_similarity,0.9987332489966524,0,0,16,11
400,400,metadata_similarity,0.9993028515452123,1,1,10,10
401,3994,metadata_similarity,0.999951017231824,0,0,27,13
402,402,metadata_similarity,0.9994623327941923,1,1,8,8
403,3977,metadata_similarity,0.9980755570417371,0,0,34,42
404,4916,metadata_similarity,0.9994347130168151,0,1,11,11
405,3721,metadata_similarity,0.9988106870815848,0,0,46,48
406,4547,metadata_similarity,0.9991076487576328,0,0,33,28
407,597,metadata_similarity,0.9984739879906964,0,0,48,39
408,408,metadata_similarity,0.988908851442874,1,1,20,20
409,4396,metadata_similarity,0.9963807045530698,0,1,41,41
410,587,metadata_similarity,0.9986467881040036,0,0,5,8
411,2856,metadata_similarity,0.9991288393381528,0,1,9,9
412,1842,metadata_similarity,0.9994939037196249,0,0,12,5
413,4257,metadata_similarity,0.9993775844195547,0,0,28,35
414,2513,metadata_similarity,0.9999094381116457,0,1,4,4
415,1276,metadata_similarity,0.9967716209290723,0,0,14,34
416,3378,metadata_similarity,0.9992845720213056,0,1,49,49
417,417,metadata_similarity,0.9999891681395193,1,1,4,4
418,592,metadata_similarity,0.9998821974628984,0,0,15,16
419,4964,metadata_similarity,0.9999321726246524,0,0,46,36
420,3776,metadata_similarity,0.9981301766877146,0,0,19,22
421,260,metadata_similarity,0.9994095124253972,0,0,44,38
422,37,metadata_similarity,0.9993096671899953,0,0,43,46
423,2200,metadata_similarity,0.9991528584993918,0,1,29,29
424,4086,metadata_similarity,0.9996510721107075,0,0,0,6
425,3709,metadata_similarity,0.9980573056909762,0,0,33,44
426,2415,metadata_similarity,0.9985582247206621,0,0,2,9
427,427,metadata_similarity,0.9999403258591592,1,1,26,26
428,3503,metadata_similarity,0.9987163891309223,0,0,48,33
429,1108,metadata_similarity,0.998378356000937,0,0,12,25
430,1875,metadata_similarity,0.9974287759040138,0,1,11,11
431,3950,metadata_similarity,0.9992352214357192,0,0,36,7
432,1047,metadata_similarity,0.9997992887970333,0,0,6,15
433,3280,metadata_similarity,0.9993030361478958,0,0,8,9
434,2639,metadata_similarity,0.9998531134893142,0,0,45,44
435,4205,metadata_similarity,0.9989570648864756,0,0,18,38
436,3007,metadata_similarity,0.9917931048590003,0,0,22,48
437,4972,metadata_similarity,0.9990290887547035,0,0,19,15
438,4826,metadata_similarity,0.9984075625956133,0,1,40,40
439,162,metadata_similarity,0.9998702422364265,0,0,9,8
440,4903,metadata_similarity,0.99969417052545,0,0,18,14
441,355,metadata_similarity,0.9962422523548428,0,0,2,19
442,938,metadata_similarity,0.9999274999087142,0,0,24,20
443,577,metadata_similarity,0.9991175275200831,0,1,29,29
444,2350,metadata_similarity,0.9996329396389532,0,0,10,15
445,357,metadata_similarity,0.9992926172191321,0,0,17,7
446,3892,metadata_similarity,0.9973621034207588,0,0,39,37
447,2589,metadata_similarity,0.9987554136748885,0,1,37,37
448,164,metadata_similarity,0.9988312402274065,0,0,33,48
449,2461,metadata_similarity,0.9999353936430554,0,0,3,4
450,1995,metadata_similarity,0.9993318556128052,0,0,4,16
451,451,metadata_similarity,0.9985868182818182,1,1,3,3
452,1519,metadata_similarity,0.9999080478113487,0,0,24,8
453,1693,metadata_similarity,0.998389785328461,0,0,13,43
454,357,metadata_similarity,0.9983843751971097,0,0,23,7
455,2682,metadata_similarity,0.9984513079223144,0,0,6,13
456,1850,metadata_similarity,0.9995184063388762,0,0,48,44
457,352,metadata_similarity,0.9989924448348304,0,0,12,3
458,4838,metadata_similarity,0.9994695683991713,0,0,17,31
459,1830,metadata_similarity,0.9999578604360425,0,0,19,36
460,2211,metadata_similarity,0.9999425766730516,0,0,43,29
461,3734,metadata_similarity,0.9984706646506976,0,1,31,31
462,776,metadata_similarity,0.9990062715595556,0,0,49,27
463,622,metadata_similarity,0.9989076744559271,0,0,43,36
464,3183,metadata_similarity,0.9987905808512647,0,0,36,19
465,3081,metadata_similarity,0.9992281519677407,0,0,30,40
466,3230,metadata_similarity,0.9998288772300566,0,0,27,36
467,3137,metadata_similarity,0.9972107775472866,0,0,42,25
468,2232,metadata_similarity,0.9990362223421159,0,0,36,14
