a_id,b_id,pair_strategy,pair_score,is_true_pair,is_same_group,a_group_id,b_group_id
60,4982,propensity_weighted,0.9961284546309294,0,0,20,32
61,3292,propensity_weighted,0.996168685815884,0,0,28,34
62,2925,propensity_weighted,0.9959396967657197,0,0,32,0
63,3970,propensity_weighted,0.9905916715520768,0,1,5,5
64,1892,propensity_weighted,0.992188978876555,0,0,27,37
65,1101,propensity_weighted,0.9953574760323343,0,0,6,0
66,843,propensity_weighted,0.996234997283974,0,0,33,47
67,3272,propensity_weighted,0.9948224829353941,0,0,35,30
68,2927,propensity_weighted,0.9957018639730669,0,0,8,24
69,3475,propensity_weighted,0.9959733439594614,0,0,22,29
70,453,propensity_weighted,0.9947513882275778,0,0,15,13
71,3702,propensity_weighted,0.9747193391686586,0,0,35,41
72,1801,propensity_weighted,0.9937406358753021,0,0,31,20
73,3932,propensity_weighted,0.989147748736502,0,0,10,19
74,1777,propensity_weighted,0.9946549067043174,0,0,33,6
75,1141,propensity_weighted,0.9952230401292977,0,0,36,41
76,2376,propensity_weighted,0.9947584112969627,0,0,47,43
77,3796,propensity_weighted,0.9960593394848624,0,0,10,22
78,3585,propensity_weighted,0.995757761350461,0,0,2,35
79,1938,propensity_weighted,0.9957762522702149,0,0,28,41
80,3346,propensity_weighted,0.9958679598049165,0,0,44,38
81,2570,propensity_weighted,0.9960608924978215,0,0,20,3
82,3794,propensity_weighted,0.9959103536006808,0,1,9,9
83,1597,propensity_weighted,0.9963633182637696,0,0,1,2
84,396,propensity_weighted,0.9952081698754975,0,0,15,27
85,4294,propensity_weighted,0.9951313072426776,0,0,3,4
86,3407,propensity_weighted,0.9948196317865413,0,1,39,39
87,2217,propensity_weighted,0.9962820230938616,0,0,31,22
88,473,propensity_weighted,0.9948504448167763,0,0,42,43
89,1506,propensity_weighted,0.9959113761875716,0,0,24,32
90,1153,propensity_weighted,0.9950742633167864,0,0,48,36
91,803,propensity_weighted,0.9953260655874583,0,0,20,19
92,2247,propensity_weighted,0.995691551377541,0,0,34,36
93,93,propensity_weighted,0.9905466748089431,1,1,45,45
94,4648,propensity_weighted,0.9954635141258145,0,1,47,47
95,3713,propensity_weighted,0.9949451058934656,0,0,38,30
96,4662,propensity_weighted,0.9946820266489765,0,1,11,11
97,554,propensity_weighted,0.9964190316076098,0,0,39,37
98,1980,propensity_weighted,0.9958198702323263,0,0,47,37
99,3336,propensity_weighted,0.9958796746203048,0,0,22,25
100,4864,propensity_weighted,0.9964027649366427,0,1,45,45
101,2040,propensity_weighted,0.9952961022022152,0,0,6,15
102,3927,propensity_weighted,0.9961400094778544,0,0,47,41
103,3469,propensity_weighted,0.9942791873905349,0,0,0,42
104,3663,propensity_weighted,0.9961437159324695,0,0,30,36
105,1198,propensity_weighted,0.9961822424987605,0,0,21,14
106,3475,propensity_weighted,0.9954861842292863,0,1,29,29
107,3092,propensity_weighted,0.9952911005512292,0,1,2,2
108,3670,propensity_weighted,0.9961914048529968,0,1,10,10
109,3891,propensity_weighted,0.9962435595577522,0,0,38,24
110,110,propensity_weighted,0.9905332248704264,1,1,46,46
111,2205,propensity_weighted,0.995967961114832,0,0,38,2
112,4969,propensity_weighted,0.996220741580959,0,0,29,5
113,458,propensity_weighted,0.9947788975525488,0,0,26,17
114,4281,propensity_weighted,0.9947549019815703,0,0,30,34
115,3076,propensity_weighted,0.9949585478996273,0,0,38,30
116,4251,propensity_weighted,0.9956906334397262,0,0,38,47
117,3525,propensity_weighted,0.9937734743621539,0,0,34,49
118,1539,propensity_weighted,0.9963272748371086,0,0,1,13
119,4053,propensity_weighted,0.9963955270986666,0,0,36,38
120,4490,propensity_weighted,0.9956191534791612,0,0,0,4
121,935,propensity_weighted,0.9945072059529911,0,0,34,28
122,122,propensity_weighted,0.9962478592723782,1,1,45,45
123,2982,propensity_weighted,0.9937897506505693,0,0,29,40
124,1274,propensity_weighted,0.9949439806238765,0,0,1,6
125,2534,propensity_weighted,0.9960810089986786,0,0,44,36
126,3945,propensity_weighted,0.9948968334766967,0,1,20,20
127,3758,propensity_weighted,0.9954825291443907,0,0,8,24
128,2206,propensity_weighted,0.9963684285623939,0,1,29,29
129,2677,propensity_weighted,0.995370344512237,0,0,34,35
130,4278,propensity_weighted,0.9938907762459098,0,0,6,1
131,3726,propensity_weighted,0.9949560080747923,0,0,1,16
132,3004,propensity_weighted,0.9929059982311812,0,0,49,46
133,2885,propensity_weighted,0.994913687178047,0,1,12,12
134,2335,propensity_weighted,0.9957412053261938,0,0,45,47
135,135,propensity_weighted,0.9868754988139561,1,1,8,8
136,1379,propensity_weighted,0.9963738229160194,0,0,40,37
137,1372,propensity_weighted,0.9960700067427467,0,0,22,39
138,1737,propensity_weighted,0.9957897245797693,0,0,39,10
139,3070,propensity_weighted,0.9944756139353651,0,0,41,47
140,3274,propensity_weighted,0.9959479045547411,0,0,31,41
141,1224,propensity_weighted,0.9954903309662079,0,0,46,44
142,4283,propensity_weighted,0.9940953125582297,0,0,10,13
143,651,propensity_weighted,0.9945631348605676,0,0,21,18
144,1893,propensity_weighted,0.9953921081391789,0,1,9,9
145,1450,propensity_weighted,0.9952896283253612,0,0,37,48
146,3777,propensity_weighted,0.9955824749516239,0,0,43,42
147,4662,propensity_weighted,0.9929273835530724,0,1,11,11
148,1447,propensity_weighted,0.9954695560463767,0,0,49,38
149,2376,propensity_weighted,0.9965418616754197,0,0,30,43
150,2197,propensity_weighted,0.9955312736959936,0,0,33,24
151,4538,propensity_weighted,0.9964112779386896,0,1,1,1
152,4709,propensity_weighted,0.9950121779715632,0,0,34,27
153,3427,propensity_weighted,0.9958699356748522,0,0,17,7
154,2583,propensity_weighted,0.9949333640522636,0,0,14,7
155,2694,propensity_weighted,0.995729695813188,0,0,43,39
156,199,propensity_weighted,0.9935152951911637,0,0,6,0
157,2779,propensity_weighted,0.9954496779940967,0,0,31,38
158,2041,propensity_weighted,0.9956423485940401,0,0,23,30
159,1162,propensity_weighted,0.9962700378163585,0,1,16,16
160,179,propensity_weighted,0.996222913829198,0,1,16,16
161,4846,propensity_weighted,0.9958446515553216,0,0,16,23
162,3355,propensity_weighted,0.9957195168493606,0,1,8,8
163,793,propensity_weighted,0.995236506695887,0,0,13,5
164,4091,propensity_weighted,0.9953156700464099,0,0,48,44
165,4217,propensity_weighted,0.9965035807620345,0,1,32,32
166,3818,propensity_weighted,0.9949426486712378,0,0,10,11
167,3856,propensity_weighted,0.996541288695286,0,1,36,36
168,4657,propensity_weighted,0.9963397105539535,0,0,32,10
169,351,propensity_weighted,0.995061711807659,0,0,19,20
170,4863,propensity_weighted,0.9964287705859085,0,0,20,2
171,2686,propensity_weighted,0.9960889469103872,0,0,23,38
172,1641,propensity_weighted,0.9963072032940545,0,0,27,18
173,2548,propensity_weighted,0.9943961955479355,0,0,22,25
174,4555,propensity_weighted,0.994813870910335,0,0,48,25
175,95,propensity_weighted,0.9939451370684552,0,0,34,38
176,762,propensity_weighted,0.9914606379011851,0,0,28,8
177,177,propensity_weighted,0.9943724051252685,1,1,2,2
178,2733,propensity_weighted,0.996473377511477,0,0,7,21
179,4326,propensity_weighted,0.9953451026371332,0,0,16,0
180,4452,propensity_weighted,0.9955627080498715,0,0,0,4
181,3757,propensity_weighted,0.9930783666202605,0,0,48,24
182,1828,propensity_weighted,0.9950228673220546,0,1,0,0
183,183,propensity_weighted,0.9946774920448087,1,1,6,6
184,630,propensity_weighted,0.99501421646479,0,0,31,41
185,326,propensity_weighted,0.9957052186746661,0,0,49,43
186,165,propensity_weighted,0.9965061964020494,0,1,32,32
187,568,propensity_weighted,0.9961114080494838,0,0,49,44
188,2264,propensity_weighted,0.9940840609700669,0,0,47,40
189,3654,propensity_weighted,0.9955486546956607,0,0,24,3
190,3142,propensity_weighted,0.9559193093702465,0,1,46,46
191,3602,propensity_weighted,0.9956509979452912,0,1,44,44
192,2122,propensity_weighted,0.9951569027082556,0,0,31,32
193,2387,propensity_weighted,0.9960761563017567,0,0,7,5
194,3737,propensity_weighted,0.9961380071673719,0,0,14,3
195,2195,propensity_weighted,0.9963486031945371,0,0,29,22
196,627,propensity_weighted,0.9957798958857212,0,0,44,33
197,2768,propensity_weighted,0.9959024128391454,0,0,45,28
198,4381,propensity_weighted,0.9960488687954052,0,0,3,12
199,1964,propensity_weighted,0.9961821697401739,0,0,0,19
200,2814,propensity_weighted,0.9960627253467909,0,0,13,6
201,3084,propensity_weighted,0.995874853095325,0,0,39,37
202,3080,propensity_weighted,0.9942760759111007,0,0,4,0
203,2497,propensity_weighted,0.9955273552388699,0,1,3,3
204,3882,propensity_weighted,0.9953946634806405,0,0,25,8
205,1605,propensity_weighted,0.9954903504261517,0,0,45,47
206,4220,propensity_weighted,0.9924583924693157,0,0,49,46
207,3475,propensity_weighted,0.9961574453138209,0,0,5,29
208,1406,propensity_weighted,0.9962051757875183,0,0,38,33
209,3040,propensity_weighted,0.9939995337629702,0,0,45,42
210,1229,propensity_weighted,0.9958583111410145,0,0,16,37
211,1197,propensity_weighted,0.9950408690133471,0,1,27,27
212,4638,propensity_weighted,0.995270851830319,0,0,36,2
213,362,propensity_weighted,0.9962507666625828,0,0,39,16
214,214,propensity_weighted,0.9917590577524917,1,1,8,8
215,4964,propensity_weighted,0.9938432416423306,0,0,46,36
216,364,propensity_weighted,0.9966416274271606,0,0,4,13
217,1287,propensity_weighted,0.9959624793308708,0,0,24,23
218,3134,propensity_weighted,0.9960423415808942,0,0,39,31
219,3898,propensity_weighted,0.9953731520375073,0,0,19,2
220,379,propensity_weighted,0.9933620384754559,0,0,35,13
221,3509,propensity_weighted,0.9922488392369202,0,0,31,32
222,1506,propensity_weighted,0.9965266247366645,0,0,3,32
223,3335,propensity_weighted,0.9946098070763278,0,0,7,22
224,4549,propensity_weighted,0.996039868962499,0,0,19,15
225,1445,propensity_weighted,0.9962070536989186,0,0,45,33
226,3874,propensity_weighted,0.9953361271501999,0,0,48,27
227,2093,propensity_weighted,0.9953406809682667,0,0,44,1
228,2722,propensity_weighted,0.9939141967028335,0,0,17,37
229,3395,propensity_weighted,0.9936339235476266,0,0,19,27
230,1770,propensity_weighted,0.9961606749445463,0,0,30,28
231,1090,propensity_weighted,0.9955740373951198,0,0,34,36
232,2569,propensity_weighted,0.9963256023113345,0,0,10,12
233,3215,propensity_weighted,0.9959591130960687,0,0,5,4
234,3840,propensity_weighted,0.9961588597068805,0,0,27,37
235,1552,propensity_weighted,0.9961967098834592,0,0,11,2
236,4629,propensity_weighted,0.9955349330766627,0,0,30,17
237,237,propensity_weighted,0.9947940728889355,1,1,37,37
238,238,propensity_weighted,0.9876309394388357,1,1,48,48
239,1458,propensity_weighted,0.993854207717451,0,0,48,49
240,3634,propensity_weighted,0.9957149601818259,0,0,15,16
241,2475,propensity_weighted,0.9363715734933042,0,0,4,1
242,1652,propensity_weighted,0.9961824174136712,0,0,33,23
243,4369,propensity_weighted,0.9961118654900177,0,0,18,16
244,1557,propensity_weighted,0.9944784030208306,0,0,39,31
245,245,propensity_weighted,0.9956735427239529,1,1,11,11
246,49,propensity_weighted,0.9953485126553421,0,0,22,13
247,2340,propensity_weighted,0.9964407645304003,0,0,15,19
248,3220,propensity_weighted,0.9944791019946342,0,1,29,29
249,1277,propensity_weighted,0.9954654904655539,0,0,48,49
250,2272,propensity_weighted,0.9951541361295078,0,0,7,22
251,251,propensity_weighted,0.9950623233944471,1,1,31,31
252,2319,propensity_weighted,0.9953092936654008,0,0,30,39
253,2109,propensity_weighted,0.9951808021368459,0,0,43,38
254,2284,propensity_weighted,0.9954758324381842,0,0,37,17
255,281,propensity_weighted,0.9959190737716835,0,0,31,41
256,2298,propensity_weighted,0.9854796919758129,0,1,43,43
257,2658,propensity_weighted,0.9954779439358695,0,1,39,39
258,1138,propensity_weighted,0.9957329743065196,0,0,10,18
259,259,propensity_weighted,0.9950246930998792,1,1,19,19
260,1559,propensity_weighted,0.9941303501112321,0,1,38,38
261,2816,propensity_weighted,0.9965146001729616,0,0,41,47
262,449,propensity_weighted,0.9953576038983561,0,0,16,3
263,2413,propensity_weighted,0.9949318254180511,0,0,49,42
264,1363,propensity_weighted,0.9921945688801445,0,0,38,45
265,2803,propensity_weighted,0.9938441557256005,0,0,7,24
266,2060,propensity_weighted,0.9954069022776838,0,0,39,16
267,267,propensity_weighted,0.996647863152193,1,1,30,30
268,2458,propensity_weighted,0.9940886445787261,0,0,2,17
269,3959,propensity_weighted,0.9954300985530271,0,0,29,13
270,3847,propensity_weighted,0.9953216223121899,0,1,11,11
271,4706,propensity_weighted,0.9955113212616005,0,0,35,16
272,3090,propensity_weighted,0.996263124205215,0,0,17,18
273,447,propensity_weighted,0.9881430114227719,0,1,37,37
274,274,propensity_weighted,0.9953563402489068,1,1,45,45
275,2622,propensity_weighted,0.9927501116607828,0,0,36,43
276,4903,propensity_weighted,0.9956296837228057,0,0,4,14
277,2908,propensity_weighted,0.9903304848398057,0,0,14,8
278,3456,propensity_weighted,0.9935156863987665,0,0,17,8
279,2782,propensity_weighted,0.9960791783315796,0,0,45,47
280,4256,propensity_weighted,0.9920841909447958,0,0,3,8
281,184,propensity_weighted,0.9891159360950852,0,0,41,31
282,4894,propensity_weighted,0.9926422295111539,0,0,29,14
283,1252,propensity_weighted,0.9879372395447338,0,1,49,49
284,402,propensity_weighted,0.9962150280930739,0,1,8,8
285,1769,propensity_weighted,0.9930703685528832,0,0,17,31
286,286,propensity_weighted,0.9958203608575195,1,1,9,9
287,152,propensity_weighted,0.9963740868184505,0,0,27,34
288,1367,propensity_weighted,0.9961634969837124,0,0,33,41
289,1479,propensity_weighted,0.9958479147104924,0,0,27,21
290,2060,propensity_weighted,0.9958820967745474,0,0,24,16
291,291,propensity_weighted,0.9916734085643699,1,1,46,46
292,1688,propensity_weighted,0.9964669326301187,0,0,7,17
293,4916,propensity_weighted,0.9962339943765047,0,1,11,11
294,4955,propensity_weighted,0.9961532111682752,0,0,16,13
295,295,propensity_weighted,0.9951977606403342,1,1,15,15
296,2168,propensity_weighted,0.995554376964979,0,0,29,43
297,2163,propensity_weighted,0.9966029831211504,0,0,24,20
298,3090,propensity_weighted,0.9954873191633095,0,0,17,18
299,299,propensity_weighted,0.9939286353114648,1,1,12,12
300,4200,propensity_weighted,0.9947017835074521,0,0,3,9
301,3908,propensity_weighted,0.9957442302458908,0,1,47,47
302,3153,propensity_weighted,0.9941140107415964,0,0,35,28
303,303,propensity_weighted,0.9924337279733401,1,1,47,47
304,302,propensity_weighted,0.9946654001643545,0,0,34,35
305,3967,propensity_weighted,0.9945311737809336,0,0,8,28
306,2806,propensity_weighted,0.9895517619337534,0,1,6,6
307,389,propensity_weighted,0.9950574380936784,0,0,40,21
308,1347,propensity_weighted,0.9961812589351111,0,1,18,18
309,124,propensity_weighted,0.9961808842340356,0,0,6,1
310,4651,propensity_weighted,0.9932818385962585,0,0,2,3
311,2311,propensity_weighted,0.9958798772435046,0,0,31,32
312,312,propensity_weighted,0.9945389250653086,1,1,31,31
313,777,propensity_weighted,0.9917654554269274,0,0,14,2
314,314,propensity_weighted,0.9957629823422405,1,1,11,11
315,2701,propensity_weighted,0.9958675749840433,0,1,21,21
316,2489,propensity_weighted,0.994857548436454,0,0,43,35
317,2887,propensity_weighted,0.9942249962199589,0,0,7,21
318,3309,propensity_weighted,0.9945811079341256,0,0,42,49
319,111,propensity_weighted,0.9953954234593227,0,0,23,38
320,1024,propensity_weighted,0.9959224673468593,0,0,23,3
321,1902,propensity_weighted,0.996005326649889,0,0,15,20
322,4338,propensity_weighted,0.9957473761585593,0,0,40,42
323,11,propensity_weighted,0.9946709647947138,0,0,1,2
324,4429,propensity_weighted,0.9950884225819444,0,0,19,47
325,4404,propensity_weighted,0.9942780351036216,0,0,5,8
326,4578,propensity_weighted,0.9962328136250345,0,0,43,49
327,3903,propensity_weighted,0.9934494612097855,0,0,34,47
328,974,propensity_weighted,0.9963479652318852,0,0,24,43
329,147,propensity_weighted,0.9805905103698033,0,1,11,11
330,2066,propensity_weighted,0.9956552621353877,0,0,35,36
331,3463,propensity_weighted,0.9942556238952686,0,0,47,45
332,2755,propensity_weighted,0.9954515111535545,0,0,15,39
333,3832,propensity_weighted,0.995720996932535,0,0,24,19
334,1472,propensity_weighted,0.9935737864080987,0,1,12,12
335,4494,propensity_weighted,0.9947547610203707,0,0,0,13
336,720,propensity_weighted,0.9953586133512095,0,0,21,46
337,4621,propensity_weighted,0.9954095388560241,0,0,23,2
338,483,propensity_weighted,0.9950956787830095,0,0,29,22
339,1921,propensity_weighted,0.9961605343227401,0,0,6,9
340,4809,propensity_weighted,0.9949829413809088,0,0,47,37
341,3730,propensity_weighted,0.9948833300079588,0,0,41,44
342,4625,propensity_weighted,0.9932730392928157,0,0,11,6
343,2206,propensity_weighted,0.9953466221935636,0,0,4,29
344,2693,propensity_weighted,0.9956049187251188,0,0,25,40
345,4964,propensity_weighted,0.9953558274396431,0,0,19,36
346,260,propensity_weighted,0.9950192645302592,0,0,26,38
347,4414,propensity_weighted,0.996222281849975,0,0,30,22
348,438,propensity_weighted,0.9947951219872243,0,0,35,40
349,1225,propensity_weighted,0.9957406212402217,0,1,46,46
350,4106,propensity_weighted,0.9954909451706114,0,0,32,10
351,351,propensity_weighted,0.9911328561341269,1,1,20,20
352,2777,propensity_weighted,0.9945260840849437,0,0,3,30
353,205,propensity_weighted,0.9962229613050319,0,0,44,45
354,2336,propensity_weighted,0.9958635525880787,0,0,17,31
355,355,propensity_weighted,0.9904979316888277,1,1,19,19
356,143,propensity_weighted,0.9961750962899364,0,0,18,21
357,454,propensity_weighted,0.996004540576974,0,0,7,23
358,3158,propensity_weighted,0.9952522050722575,0,0,24,33
359,4451,propensity_weighted,0.9956397723561514,0,0,10,0
360,360,propensity_weighted,0.9950753346148808,1,1,17,17
361,1366,propensity_weighted,0.9929126032780184,0,0,11,36
362,1591,propensity_weighted,0.9953935573430531,0,0,16,39
363,2794,propensity_weighted,0.9928194248327595,0,0,1,14
364,2513,propensity_weighted,0.9965874848522285,0,0,13,4
365,1546,propensity_weighted,0.9957287330696756,0,0,38,40
366,3285,propensity_weighted,0.9959491192729998,0,0,40,33
367,4404,propensity_weighted,0.9951194945669101,0,0,5,8
368,3634,propensity_weighted,0.9959866667485024,0,0,24,16
369,4867,propensity_weighted,0.9940289140428455,0,1,0,0
370,3845,propensity_weighted,0.9952946824061545,0,0,33,47
371,2974,propensity_weighted,0.9961278619687582,0,0,18,16
372,3994,propensity_weighted,0.9958098573647092,0,0,27,13
373,4594,propensity_weighted,0.996006664589895,0,0,18,15
374,1303,propensity_weighted,0.9911628936330991,0,0,19,32
375,4375,propensity_weighted,0.9958617798076459,0,0,13,21
376,92,propensity_weighted,0.9957785032351774,0,0,36,34
377,3023,propensity_weighted,0.9950331259079719,0,0,45,49
378,3415,propensity_weighted,0.995465586868528,0,0,3,35
379,877,propensity_weighted,0.9960539964640036,0,0,13,21
380,4206,propensity_weighted,0.9959381557415979,0,0,34,26
381,2175,propensity_weighted,0.996265450666611,0,0,41,45
382,1225,propensity_weighted,0.9939510304281258,0,0,29,46
383,1653,propensity_weighted,0.9953342470330069,0,1,33,33
384,256,propensity_weighted,0.9953805017762959,0,0,48,43
385,4629,propensity_weighted,0.9952302168412797,0,0,10,17
386,3718,propensity_weighted,0.9960264487631081,0,1,26,26
387,555,propensity_weighted,0.9953063644544308,0,0,20,32
388,1778,propensity_weighted,0.9937801254590766,0,0,34,30
389,307,propensity_weighted,0.9962545891043523,0,0,21,40
390,3016,propensity_weighted,0.9958454022715792,0,0,13,19
391,1977,propensity_weighted,0.9943049706911166,0,0,27,7
392,392,propensity_weighted,0.9943663278675662,1,1,32,32
393,877,propensity_weighted,0.9935237180170291,0,0,29,21
394,3943,propensity_weighted,0.9917701944880508,0,0,33,26
395,3349,propensity_weighted,0.9948128146723786,0,0,33,24
396,4263,propensity_weighted,0.9952926258493106,0,1,27,27
397,4538,propensity_weighted,0.9962091214697,0,0,19,1
398,4299,propensity_weighted,0.9942246503300035,0,0,36,26
399,2607,propensity_weighted,0.9946817027639854,0,0,16,11
400,2414,propensity_weighted,0.9953903498695468,0,0,10,6
401,3994,propensity_weighted,0.9962082288823261,0,0,27,13
402,402,propensity_weighted,0.9955708082856841,1,1,8,8
403,4221,propensity_weighted,0.9943212897028388,0,0,34,26
404,4916,propensity_weighted,0.9941588756370487,0,1,11,11
405,3721,propensity_weighted,0.9939672453488287,0,0,46,48
406,4547,propensity_weighted,0.9925369287779283,0,0,33,28
407,591,propensity_weighted,0.9930079555034317,0,0,48,39
408,1259,propensity_weighted,0.980239285249408,0,0,20,46
409,768,propensity_weighted,0.9939882737537106,0,1,41,41
410,410,propensity_weighted,0.9942174255990021,1,1,5,5
411,320,propensity_weighted,0.9954630091908687,0,0,9,23
412,2261,propensity_weighted,0.9935142462722697,0,1,12,12
413,2362,propensity_weighted,0.9957047232588637,0,0,28,45
414,2513,propensity_weighted,0.9958684728308671,0,1,4,4
415,1511,propensity_weighted,0.9902211864943999,0,0,14,34
416,2291,propensity_weighted,0.9940014522993522,0,0,49,45
417,417,propensity_weighted,0.9964818156405953,1,1,4,4
418,592,propensity_weighted,0.9964277339464748,0,0,15,16
419,4964,propensity_weighted,0.9959627528583515,0,0,46,36
420,4988,propensity_weighted,0.9938529260569395,0,0,19,37
421,1913,propensity_weighted,0.9958232294206355,0,0,44,23
422,1643,propensity_weighted,0.9954411531992332,0,1,43,43
423,2200,propensity_weighted,0.9953049119822244,0,1,29,29
424,2393,propensity_weighted,0.9947128245924715,0,1,0,0
425,3709,propensity_weighted,0.9928369680844801,0,0,33,44
426,1275,propensity_weighted,0.9949127236061253,0,1,2,2
427,427,propensity_weighted,0.9963335256216665,1,1,26,26
428,1364,propensity_weighted,0.9943304626445891,0,0,48,39
429,1108,propensity_weighted,0.994327857069194,0,0,12,25
430,2491,propensity_weighted,0.9946464265734032,0,0,11,41
431,3317,propensity_weighted,0.9950052311574137,0,0,36,19
432,1047,propensity_weighted,0.9956305641107575,0,0,6,15
433,4953,propensity_weighted,0.994662682435685,0,1,8,8
434,2639,propensity_weighted,0.9961189520147097,0,0,45,44
435,1837,propensity_weighted,0.9954254806161058,0,0,18,39
436,1320,propensity_weighted,0.9932815425010337,0,0,22,32
437,4972,propensity_weighted,0.9957064800901207,0,0,19,15
438,4826,propensity_weighted,0.9952636035355262,0,1,40,40
439,162,propensity_weighted,0.9957596073822195,0,0,9,8
440,4903,propensity_weighted,0.9955629776882498,0,0,18,14
441,441,propensity_weighted,0.9817676339612844,1,1,2,2
442,938,propensity_weighted,0.9964693033832799,0,0,24,20
443,3104,propensity_weighted,0.9954120921704437,0,0,29,46
444,4333,propensity_weighted,0.9954450890831846,0,0,10,4
445,357,propensity_weighted,0.9946108313798881,0,0,17,7
446,4852,propensity_weighted,0.994471440941275,0,0,39,40
447,2589,propensity_weighted,0.9909979130496831,0,1,37,37
448,510,propensity_weighted,0.9948486224714145,0,0,33,48
449,2461,propensity_weighted,0.9959771189921789,0,0,3,4
450,4814,propensity_weighted,0.9960013826824852,0,0,4,1
451,451,propensity_weighted,0.9667901592392405,1,1,3,3
452,1519,propensity_weighted,0.9960433200983525,0,0,24,8
453,1693,propensity_weighted,0.9955130126320982,0,0,13,43
454,1132,propensity_weighted,0.9947869006422032,0,0,23,25
455,3332,propensity_weighted,0.9945251590760295,0,0,6,13
456,1850,propensity_weighted,0.995484091950465,0,0,48,44
457,352,propensity_weighted,0.996005416816507,0,0,12,3
458,4838,propensity_weighted,0.9947260183884672,0,0,17,31
459,1830,propensity_weighted,0.9964733834162266,0,0,19,36
460,2211,propensity_weighted,0.9964984554180221,0,0,43,29
461,3768,propensity_weighted,0.9926159789320685,0,0,31,33
462,4385,propensity_weighted,0.9954000891760315,0,0,49,47
463,2109,propensity_weighted,0.9948991420494401,0,0,43,38
464,391,propensity_weighted,0.9939044218054373,0,0,36,27
465,569,propensity_weighted,0.9953633191616078,0,0,30,43
466,3230,propensity_weighted,0.9956963888298056,0,0,27,36
467,2135,propensity_weighted,0.9921548547842213,0,1,42,42
